Municipality,Establishment,License Number,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
Montrose,MNB Development LLC,220701129,6,871198.43,789955.34,81243.09,293674,212430.91,81243.09,28435.13,24253.5,4181.63
Montrose,"MONTROSE BAR, INC.",120700434,6,1848269.55,1694831.34,153438.21,642839,489400.77,153438.23,53703.58,45806,7897.58
Morgan County,ANNIES PLACE JACKSONVILLE LLC,220700563,6,8290988.76,7610120.32,680868.44,2964681,2283847.6,680833.43,225090.71,191989.14,33101.57
Morgan County,BRICKEY'S JUNCTION CABIN BBQ & BREW LLC,220701085,6,481076.87,446673.9,34402.97,187712,153308.48,34403.52,12041.41,10270.63,1770.78
Morgan County,Howies LLC,230703456,6,3001356.66,2764684.69,236671.97,1145555,908864.79,236690.21,82841.74,70659.14,12182.6
Morgan County,"Hughes Gaming, LLC",240700007,6,2465809.32,2237480.35,228328.97,938106,709777.03,228328.97,79915.33,68163.08,11752.25
Morgan County,MAHAN'S WILD SIDE LLC,120711237,6,1333604.81,1201850.16,131754.65,465578,333822.91,131755.09,46114.18,39332.69,6781.49
Morgan County,"Maxamillion's, Inc.",160703252,6,1886387.33,1718842.95,167544.38,644100,476555.62,167544.38,58640.52,50016.91,8623.61
Morris,"B & D INVESTMENTS OF ILLINOIS, INC.",120706845,6,688530.8,620752.02,67778.78,247263,179484.22,67778.78,23722.76,20234.12,3488.64
Morris,BEHM of Morris Corporation,160700274,6,642540.24,585719.99,56820.25,242375,185554.75,56820.25,19887.51,16962.88,2924.63
Morris,"Brandt's Tavern, Inc.",120701296,6,3149813.26,2896446.52,253366.74,1091015,837648.26,253366.74,88678.26,75637.33,13040.93
Morris,Carson Tap House Inc.,160704289,6,1329994.06,1206714.97,123279.09,484717,361457.61,123259.39,43140.97,36796.71,6344.26
Morris,Clayton's Tap Inc.,120700377,6,2767949.74,2538948.78,229000.96,942790,713706.94,229083.06,80179.3,68388.22,11791.08
Morris,Commercial Morris LLC,241002746,6,628038.18,573779.91,54258.27,207029,152770.68,54258.32,18990.44,16197.73,2792.71
Morris,DJB Pub Corp.,120706940,6,1670268.18,1492928.25,177339.93,568471,391131.07,177339.93,62069.2,52941.38,9127.82
Morris,"Fraternal Order of Eagles No. 1024 Morris, IL",120800264,6,308922.1,286477.65,22444.45,118899,96454.55,22444.45,7855.58,6700.36,1155.22
Morris,"GOYCO, INC.",240700499,3,3500.38,3035.77,464.61,1420,955.39,464.61,162.62,138.71,23.91
Morris,"Hook's Hideaway, LLC",170700434,6,3362455.72,3089201.26,273254.46,1094423,821148.54,273274.46,95646.12,81580.52,14065.6
Morris,"JOHN MARTIN STEELE POST NO. 6049, VETERANS OF FOREIGN WARS OF THE UNITED STATES",120908304,6,1565528.55,1407970.79,157557.76,587714,430156.24,157557.76,55145.49,47035.85,8109.64
Morris,"LA CASA MICHOACANA, INC.",220701874,6,846374.16,760795.24,85578.92,311637,226058.18,85578.82,29952.94,25548.1,4404.84
Morris,LA HACIENDA DEL PATRON MEXICAN KITCHEN INC.,220702231,4,273854.99,253401.67,20453.32,86381,65927.86,20453.14,7158.72,6105.97,1052.75
Morris,Let's Party LLC,210700918,5,510144.15,459514.48,50629.67,178387,127757.33,50629.67,17720.41,15114.46,2605.95
Morris,"Lone Star Grill TKS, LLC",220701683,3,90950.99,86901.92,4049.07,32839,28789.93,4049.07,1417.22,1208.8,208.42
Morris,"Love's Travel Stops & Country Stores, Inc.",231001485,6,2357406.75,2149654.55,207752.2,797034,589282.12,207751.88,72713.43,62020.27,10693.16
Morris,"Maria's Ristorante and Pizzeria, Inc.",190700089,6,747395.15,691364.01,56031.14,245270,189238.86,56031.14,19611.12,16727.13,2883.99
Morris,"Martinez Luevano, LLC",220703680,3,181659.25,165022.04,16637.21,64970,48332.79,16637.21,5823.08,4966.75,856.33
Morris,"MINIT MART, LLC",181004511,6,3637681.32,3298057.41,339623.91,1217918,878294.24,339623.76,118868.42,101387.77,17480.65
Morris,"Montage Wine Bar & Spirits, Inc.",240700614,6,117679.34,105857.26,11822.08,49652,37829.82,11822.18,4137.79,3529.3,608.49
Morris,Morris CC II LLC,200702524,5,659175.95,632473.1,26702.85,193627,166924.15,26702.85,9346.03,7971.61,1374.42
Morris,"Morris Post No. 294 American Legion, Department of Illinois",120911950,6,1057259.22,968118.73,89140.49,416256,327116.41,89139.59,31198.99,26610.9,4588.09
Morris,"Mulligan's Sports Bar, Inc.",120700674,6,1320177.62,1197214.25,122963.37,451566,328602.55,122963.45,43037.42,36708.38,6329.04
Morris,Pilot Travel Centers LLC,141001621,6,4138304.64,3745032.25,393272.39,1416465,1023192.31,393272.69,137645.55,117403.57,20241.98
Morris,S. H. 32 Inc.,120706969,6,1437118.62,1319302.18,117816.44,523158,405341.56,117816.44,41235.92,35171.81,6064.11
Morris,Sam Michael Evola,180701885,3,98545.82,89055.19,9490.63,37308,27817.47,9490.53,3321.73,2833.25,488.48
Morris,"Sherwood Waffle Cafe, LLC",220703540,6,225953.79,203148.43,22805.36,80451,57645.34,22805.66,7982.03,6808.19,1173.84
Morris,"Spike & Larry, Inc.",120703791,6,2601694.15,2378275.86,223418.29,951685,728266.66,223418.34,78196.58,66697.07,11499.51
Morris,"Sunshine USA Enterprises, Inc.",181001054,6,1444511.22,1328147.5,116363.72,427213,310849.38,116363.62,40727.52,34738.17,5989.35
Morris,TA Operating LLC,201000108,6,2828073.53,2500331.92,327741.61,936872,609130.88,327741.12,114709.63,97840.55,16869.08
Morris,"The Bigger Bite, Inc.",160702900,6,606042.08,555864.36,50177.72,195735,145557.43,50177.57,17562.25,14979.55,2582.7
Morris,"Tully Monster, Inc.",120703324,5,338953.55,315300.36,23653.19,140729,117075.81,23653.19,8278.66,7061.21,1217.45
Morris,"Turtle's Tap II, Inc.",120703789,6,4502359.56,4097324.19,405035.37,1539665,1134629.63,405035.37,141762.62,120915.18,20847.44
Morrison,2867 CORPORATION,120702167,6,600831.73,537904.56,62927.17,245704,182776.83,62927.17,22024.59,18785.68,3238.91
Morrison,"B.A.D. SALOON, INC.",120706740,6,1132301.13,1034729.99,97571.14,343264,245692.84,97571.16,34150.01,29127.94,5022.07
Morrison,"Big Slots, LLC",210703346,6,1765878.08,1591554.73,174323.35,599360,425036.65,174323.35,61013.35,52040.81,8972.54
Morrison,"Expresslane, Inc.",220700206,6,531356.21,480752.17,50604.04,202316,151711.96,50604.04,17711.43,15106.81,2604.62
Morrison,MUSTANG CORNER LLC,240700308,4,143803.88,129466.2,14337.68,72182,57844.32,14337.68,5018.31,4280.31,738
Morrison,SGWG LLC,210702347,6,2039779.75,1868669.37,171110.38,710956,539851.52,171104.48,59886.7,51079.83,8806.87
Morrison,Sheetal Inc.,200701229,6,622327.46,566904.65,55422.81,196320,140897.61,55422.39,19398.21,16545.53,2852.68
Morrison,"SK Petroleum, Inc.",200702518,3,157479.04,137801.55,19677.49,50198,30520.22,19677.78,6887.38,5874.54,1012.84
Morrison,Wendy Gould,120706043,6,1531572.24,1395989.44,135582.8,489370,353787.2,135582.8,47454.19,40475.63,6978.56
Morrisonville,Carol L. Childers,120700380,6,554340.75,497086.98,57253.77,203382,146128.23,57253.77,20038.99,17092.07,2946.92
Morrisonville,Casey’s Retail Company,191001090,6,1677806.44,1513071.8,164734.64,568900,404152.81,164747.19,57661.77,49182.1,8479.67
Morrisonville,LET GRT HOLDINGS LLC,240700146,3,107551.37,98912.74,8638.63,38321,29682.37,8638.63,3023.54,2578.9,444.64
Morrisonville,Monica's Place LLC,210703587,5,111342.39,102185.21,9157.18,38425,29267.82,9157.18,3205.01,2733.69,471.32
Morrisonville,Swamiji Inc,170703602,6,501591.36,465560.93,36030.43,162374,126343.68,36030.32,12610.64,10756.13,1854.51
Morton,"Morton Post No.318,The American Legion Department of Illinois",220902156,3,645499.14,595403.69,50095.45,236826,186730.55,50095.45,17533.52,14955.05,2578.47
Morton,"MORTON VETERANS OF FOREIGN WARS, POST #5921 INC.",230900701,3,151943.32,139187.24,12756.08,58711,45954.92,12756.08,4464.7,3808.12,656.58
Morton Grove,"6415 DEMPSTER ST., INC.",180700345,6,1951792.39,1761577,190215.39,736217,546001.61,190215.39,66575.69,56785.15,9790.54
Morton Grove,"ALL-INN, INC.",140700568,6,4522578.89,4156178.82,366400.07,1628728,1262327.93,366400.07,128240.19,109381.34,18858.85
Morton Grove,"Biggies Enterprises, Inc.",140700080,5,5274507.82,4754898.99,519608.83,1590634,1071025.17,519608.83,181863.22,155118.63,26744.59
Morton Grove,Blackhawk Restaurant Group LLC Series LPMorton,120712349,6,8071138.85,7402711.45,668427.4,2575254,1906826.6,668427.4,233949.64,199545.28,34404.36
Morton Grove,Blackhawk Restaurant Group LLC Series WCMorton,120711572,6,4825412.66,4354147.22,471265.44,1590309,1119043.22,471265.78,164943.16,140686.83,24256.33
Morton Grove,"CAL-OAK, INC.",120700576,6,4061803.11,3716360.35,345442.76,1455716,1110202.44,345513.56,120929.81,103146.02,17783.79
Morton Grove,G.A.K. LLC,120703019,6,3847955.64,3471514.97,376440.67,1444207,1067766.3,376440.7,131754.46,112378.82,19375.64
Morton Grove,"Las Fuentes #4, Inc.",190703071,6,1039558.4,949910.67,89647.73,341614,251966.25,89647.75,31376.88,26762.63,4614.25
Morton Grove,"Morton Grove Lodge No. 376, Loyal Order of Moose, Incorporated",120802261,6,909553.18,830088.19,79464.99,312539,233073.91,79465.09,27813.02,23722.87,4090.15
Morton Grove,MORTON GROVE POST #134 THE AMERICAN LEGION,190903215,6,854239.38,781316.29,72923.09,303346,230422.91,72923.09,25523.2,21769.78,3753.42
Morton Grove,"Tommy's on Waukegan, Inc.",120701354,6,5486691.16,5026861.87,459829.29,1766481,1306651.71,459829.29,160940.57,137272.84,23667.73
Moultrie County,Jede LLC,140702638,3,120504.48,111309.33,9195.15,34295,25099.85,9195.15,3218.37,2745.09,473.28
Moultrie County,MOULTRIE COUNTY POST NO. 6410 VETERANS OF FOREIGN WARS OF THE UNITED STATES,120901367,6,967887.51,871132.08,96755.43,330387,233631.33,96755.67,33864.74,28884.62,4980.12
Moultrie County,S.A. BROWN PROPERTIES LLC,130700254,6,3209688.31,2915039.54,294648.77,992265,697616.23,294648.77,103127.13,87961.39,15165.74
Moultrie County,Sullivan 66 Inc.,131003212,6,4977128.98,4559081.05,418047.93,1532454,1114406.37,418047.63,146316.7,124799.54,21517.16
Moultrie County,"Sullivan Country Club, Inc.",160700287,6,606747.96,558369.14,48378.82,205399,157020.18,48378.82,16932.61,14442.53,2490.08
Mound City,LAXMI INVESTMENT INC.,200701871,6,1374376.1,1266600.87,107775.23,464938,357162.81,107775.19,37721.48,32174.2,5547.28
Mounds,"Pulaski County Memorial Post No. 8891, Veterans of Foreign Wars of The United States, Incorporated",170901029,4,592459.63,538072.16,54387.47,207312,152923.44,54388.56,19036.05,16236.63,2799.42
Mount Auburn,"DENN/TERR, INC.",120708493,6,509827.05,454405.41,55421.64,151285,95772.56,55512.44,19429.51,16572.24,2857.27
Mount Auburn,"Eagles Nest Pit Stop, LLC",210700374,4,320572.66,301200.88,19371.78,95181,75809.22,19371.78,6780.2,5783.11,997.09
Mount Carmel,Charles Michael Rafferty,170702567,6,572427.75,525927.93,46499.82,163212,116712.28,46499.72,16274.86,13881.52,2393.34
Mount Carmel,"DJ Sterling Enterprises, LLC - Debbie's Mt. Carmel Series",190703665,6,2442143.02,2228188.26,213954.76,763231,549276.24,213954.76,74884.36,63871.95,11012.41
Mount Carmel,Fraternal Order of Eagles Carmel Aerie No. 3066,120809215,5,256201.87,236746.03,19455.84,89034,69578.16,19455.84,6809.68,5808.24,1001.44
Mount Carmel,"George Anderson Investments, L.L.C.",160700616,6,437669.46,385395.14,52274.32,139420,87145.68,52274.32,18296.17,15605.56,2690.61
Mount Carmel,"Jameet Enterprises, Inc.",170702907,6,1641661.61,1516814.4,124847.21,477990,353142.85,124847.15,43696.52,37270.54,6425.98
Mount Carmel,Jaswant Enterprises Inc.,200700243,6,273240.49,249334.86,23905.63,101558,77652.79,23905.21,8366.92,7136.48,1230.44
Mount Carmel,LIQUOR LAKE LLC,220700993,6,1540901.35,1386984.11,153917.24,470297,316379.76,153917.24,53871.41,45949.17,7922.24
Mount Carmel,"Lucy's Place, LLC",120706578,6,2244078.8,2043381.08,200697.72,663321,462622.63,200698.37,70244.54,59914.46,10330.08
Mount Carmel,"MT CARMEL POST 4276. VETERANS OF FOREIGN WARS OF THE U.S., INC.",120910555,6,1709358.54,1588772.83,120585.71,426178,305592.29,120585.71,42204.93,35998.32,6206.61
Mount Carmel,"Powdean Ventures, LLC",210700168,6,1846496.16,1714976.76,131519.4,614837,483317.6,131519.4,46031.83,39262.45,6769.38
Mount Carmel,"Tenpins, LLC",130704379,5,268155.45,248744.67,19410.78,70994,51583.62,19410.38,6793.88,5794.78,999.1
Mount Carmel,WAGON WHEEL BEER & LIQUOR LLC,230700804,6,789550.2,711183.86,78366.34,283564,205197.66,78366.34,27428.43,23394.84,4033.59
Mount Carmel,"West Berwick Management, Inc.",190701848,2,208158.82,187457.78,20701.04,52040,31339.01,20700.99,7245.42,6179.91,1065.51
Mount Carroll,"834 S Jackson, LLC",220703699,5,888019.98,820370.6,67649.38,280750,213100.87,67649.13,23677.4,20195.42,3481.98
Mount Carroll,BOBB LLC,220703483,6,1368468.4,1235765.97,132702.43,492303,359600.57,132702.43,46446.01,39615.72,6830.29
Mount Carroll,"Charlie's II, Inc.",140701615,6,403147.03,363982.48,39164.55,135500,96335.45,39164.55,13707.62,11691.79,2015.83
Mount Carroll,"Shaw's Express, Inc.",180702125,6,1304790.99,1179640.38,125150.61,418442,293291.39,125150.61,43802.9,37361.31,6441.59
Mount Clare,"TJ's Enterprises of Benld, Inc.",130704828,6,3963654.5,3636325.87,327328.63,1153727,826398.42,327328.58,114565.17,97717.36,16847.81
Mount Clare,"Troutwine, Incorporated",190700381,6,930140,851752.56,78387.44,290030,211642.66,78387.34,27435.68,23401.03,4034.65
Mount Morris,"""Mt. Morris Moose Lodge No. 1551, Loyal Order of Moose""",130802222,5,227892.46,205107.69,22784.77,88335,65550.23,22784.77,7974.68,6801.94,1172.74
Mount Morris,Giuseppe Venezia,120703341,6,820453.2,724324.19,96129.01,273490,177361.12,96128.88,33645.23,28697.4,4947.83
Mount Morris,"J. B. SULLIVAN, LLC",220700777,5,951549.88,861388.66,90161.22,322460,232298.78,90161.22,31556.56,26915.88,4640.68
Mount Morris,Maggie's Idle Hour LLC,120712856,6,1823400.66,1644180.83,179219.83,694716,515496.17,179219.83,62727.11,53502.54,9224.57
Mount Morris,"MULLARKEY'S BAR AND GRILL, INC.",190701897,6,1607264.94,1460633.92,146631.02,619578,472946.98,146631.02,51321.04,43773.81,7547.23
Mount Morris,"RM & NK, Inc.",140704449,3,407272.26,370268.59,37003.67,157182,120178.33,37003.67,12951.31,11046.7,1904.61
Mount Morris,"Visionquest Unlimited, Inc.",120702296,4,85276.01,76362.32,8913.69,27786,18872.31,8913.69,3119.79,2660.99,458.8
Mount Olive,Cee-Jos Last Stop LLC,210700335,6,923172.78,853631.48,69541.3,304713,235171.7,69541.3,24339.53,20760.18,3579.35
Mount Olive,"Mel's Place, Inc.",120701293,6,504242.43,452151.05,52091.38,183578,131487.11,52090.89,18232,15550.82,2681.18
Mount Olive,MOUNT OLIVE GYMNASTIC SOCIETY,150701949,5,692926.89,637954.49,54972.4,207545,152572.6,54972.4,19240.35,16410.89,2829.46
Mount Olive,Mt Olive Minimart Inc.,190703853,6,1744693.4,1567018.84,177674.56,565866,388190.44,177675.56,62186.47,53041.39,9145.08
Mount Olive,"Mt. Olive, Post 5790, Veterans of Foreign Wars of the United States",120902153,5,320180.35,292857.83,27322.52,111473,84150.48,27322.52,9562.93,8156.61,1406.32
Mount Olive,"RSB FUELS, INC.",140703784,6,2193822.63,1960007.62,233815.01,720633,486818.49,233814.51,81835.08,69800.52,12034.56
Mount Olive,Tilley's Tavern Inc,130706231,6,743849.35,673011.5,70837.85,266301,195463.15,70837.85,24793.37,21147.29,3646.08
Mount Prospect,"1799 S. Busse Rd., Inc.",180703188,6,1662434.43,1514203.93,148230.5,680470,532239.5,148230.5,51880.85,44251.32,7629.53
Mount Prospect,AVANTI CAFE SANDWICH BAR INC.,180703993,4,277762.14,252700.15,25061.99,103151,78089.11,25061.89,8771.82,7481.85,1289.97
Mount Prospect,"BIG FISH'S ICEHOUSE, LLC",230701571,6,186667.25,166278.79,20388.46,75096,54707.54,20388.46,7136.05,6086.63,1049.42
Mount Prospect,"Black Cow Kitchen & Bar, Inc.",180703302,6,6271175.71,5694917.57,576258.14,2218273,1642015.26,576257.74,201690.34,172030,29660.34
Mount Prospect,"Caputo's New Farm Produce -MT Prospect, Inc.",230701404,5,1312766.08,1204117.56,108648.52,387941,279292.48,108648.52,38027.12,32434.89,5592.23
Mount Prospect,GTNL GROUP LLC,180703325,5,1301593.63,1189373.35,112220.28,508412,396192.02,112219.98,39277.16,33501.12,5776.04
Mount Prospect,"HOMESTEAD HOSPITALITY GROUP, LLC",180703899,6,2761812.17,2511713.91,250098.26,889509,639410.74,250098.26,87534.53,74661.79,12872.74
Mount Prospect,IRICK INVESTMENTS LLC,190700784,6,2247665.28,2026133.5,221531.78,844135,622603.22,221531.78,77536.22,66133.85,11402.37
Mount Prospect,JAY BAJRANG MP WINGS INC.,240700638,6,715516.85,645883.15,69633.7,282884,213250.3,69633.7,24372.04,20787.91,3584.13
Mount Prospect,JESUS ROSALES FAMILY CORP.,190704001,5,1755403.86,1604304.88,151098.98,682870,531771.02,151098.98,52884.76,45107.59,7777.17
Mount Prospect,"La Presa Restaurant 2, Inc.",210700999,5,623848.55,572331.14,51517.41,212058,160540.59,51517.41,18031.2,15379.55,2651.65
Mount Prospect,LANGOSTINO 92 INC.,230701161,3,317690.98,278171.27,39519.71,142965,103445.29,39519.71,13832.04,11797.92,2034.12
Mount Prospect,MCFIG CORP.,180703283,6,1657067.07,1482086.75,174980.32,604757,429776.68,174980.32,61243.33,52236.97,9006.36
Mount Prospect,"MR. BEEF & PIZZA OF MOUNT PROSPECT, INC.",180703187,5,605173.64,567602.64,37571,210299,172728.53,37570.47,13149.68,11215.89,1933.79
Mount Prospect,Napoli Cucina L.L.C.,180703262,4,523600.29,474902.12,48698.17,176821,128122.83,48698.17,17044.46,14537.93,2506.53
Mount Prospect,OM SWAMI GROUP 7 LLC,200702105,6,2946476.53,2671330.11,275146.42,1138130,862983.58,275146.42,96301.32,82139.37,14161.95
Mount Prospect,"PAP'S CAFE, LTD.",180703185,6,3933108.8,3598816.91,334291.89,1442380,1108088.11,334291.89,117002.26,99796.04,17206.22
Mount Prospect,PROSPECT HEIGHTS MOOSE LODGE #660,180803727,4,395164.18,355996.63,39167.55,142846,103678.45,39167.55,13708.81,11692.8,2016.01
Mount Prospect,"PROSPECT RESTAURANT & BAR, INC.",220701543,6,1075898.1,968203.57,107694.53,476044,368349.47,107694.53,37693.29,32150.15,5543.14
Mount Prospect,"Salerno's Mount Prospect, Inc.",240701848,5,538656.21,494848.81,43807.4,214693,170885.8,43807.2,15332.66,13077.85,2254.81
Mount Prospect,SVNA LLC,240700679,6,1073102.13,972106.16,100995.97,383542,282546.03,100995.97,35348.87,30150.51,5198.36
Mount Prospect,"WillKait, LLC",190700220,6,3176044.19,2914287.13,261757.06,1285902,1024144.94,261757.06,91615.05,78142.26,13472.79
Mount Pulaski,"DLMMP ENTERPRISES, INC.",130702116,6,1792606.15,1631952.89,160653.26,651446,490792.74,160653.26,56228.8,47959.86,8268.94
Mount Pulaski,"Gruff, Inc.",180700067,5,226094.59,209110.11,16984.48,74889,57893.48,16995.52,5948.53,5073.75,874.78
Mount Pulaski,Guruji 62 LLC,200702476,6,1392384.01,1261399.35,130984.66,489827,358842.34,130984.66,45844.65,39102.79,6741.86
Mount Pulaski,MT PULASKI CAFE INC.,240701059,4,227101.68,212321.38,14780.3,73656,58875.32,14780.68,5173.29,4412.51,760.78
Mount Pulaski,The Lucky Lager LLC,170703726,6,1552517.96,1398598.01,153919.95,524680,370759.74,153920.26,53872.09,45949.72,7922.37
Mount Sterling,Casey's Retail Company,190703476,6,1441299.68,1302155.38,139144.3,455708,316563.7,139144.3,48700.57,41538.73,7161.84
Mount Sterling,"Lucky Harts, LLC",180700572,6,674556.02,622010.49,52545.53,182708,130162.28,52545.72,18391.08,15686.5,2704.58
Mount Sterling,OM SAI Mangalam LLC,210703041,6,2640441.13,2408438.09,232003.04,903689,671685.96,232003.04,81201.35,69259.98,11941.37
Mount Sterling,"Prairieland FS, Inc.",170703209,3,608860.98,570170.62,38690.36,171314,132623.64,38690.36,13541.72,11550.28,1991.44
Mount Sterling,Treasure Island Gaming Incorporated,200702029,6,1490423.55,1389102.31,101321.24,526596,425254.76,101341.24,35469.71,30253.58,5216.13
Mount Sterling,WACHTER INVESTMENTS CORP.,150701634,3,225029.69,199231.14,25798.55,74478,48679.45,25798.55,9029.47,7701.61,1327.86
Mount Vernon,"101 South Commercial, LLC",200701694,6,2895673.43,2614232.78,281440.65,1024876,743435.35,281440.65,98504.52,84018.56,14485.96
Mount Vernon,"101 South Commercial, LLC",200701729,6,3928849.33,3537482.65,391366.68,1361768,970401.32,391366.68,136978.67,116834.75,20143.92
Mount Vernon,"AJLM ENTERTAINMENT, LLC",220701778,6,834015.88,773284.93,60730.95,265134,204402.71,60731.29,21255.95,18130.07,3125.88
Mount Vernon,Casa Raya LLC,240701538,6,93240.18,79205.63,14034.55,34845,20810.68,14034.32,4912.05,4189.69,722.36
Mount Vernon,Casey's Retail Company,190702340,3,506589,461378.31,45210.69,152464,107253.31,45210.69,15823.83,13496.79,2327.04
Mount Vernon,"DEE BEE'S, INC.",210700435,6,2738331.14,2507778.98,230552.16,1060172,829619.84,230552.16,80693.26,68826.6,11866.66
